PlotID,Transect,Bearing_deg,Slope_%,Species,Location_m,Diam_cm,Decay_class,char_depth_mm,Stump_height_cm,Notes
FR17,1,220,0,UC,2.8,20.3,2,0,,in one pile
FR17,1,220,0,UC,2.8,15,3,0,,in one pile
FR17,1,220,0,UC,3.2,15,3,0,,in one pile
FR17,1,220,0,UC,3.4,15,3,0,,in one pile
FR17,1,220,0,UC,3.6,15,3,0,,in one pile
FR17,1,220,0,UC,4.5,20,3,<1,,in one pile
FR17,1,220,0,UC,4.5,20,3,0,,in one pile
FR17,1,220,0,UC,5,9.2,3,0,,in one pile
FR17,1,220,0,UC,5.1,15,2,0,,in one pile
FR17,1,220,0,UC,5.2,10.5,3,0,,in one pile
FR17,1,220,0,UC,5.5,10,2,0,,in one pile
FR17,1,220,0,UC,5.6,10,2,0,,in one pile
FR17,1,220,0,UC,5.8,11.2,2,0,,in one pile
FR17,1,220,0,UC,5.9,14.1,2,0,,in one pile
FR17,1,220,0,UC,5.9,20,3,0,,in one pile
FR17,1,220,0,UC,5.9,15,3,0,,in one pile
FR17,1,220,0,UC,6.3,10,2,0,,in one pile
FR17,1,220,0,UC,6.3,10,3,0,,in one pile
FR17,1,220,0,UC,6.8,9.1,2,0,,in one pile
FR17,1,220,0,UC,7,14.2,2,1,,in one pile
FR17,1,220,0,UC,7,15,3,0,,in one pile
FR17,1,220,0,UC,7,10,3,0,,in one pile
FR17,1,220,0,UC,7.3,16,3,0,,in one pile
FR17,1,220,0,UC,7.5,10.1,3,0,,in one pile
FR17,1,220,0,UC,7.4,7.9,2,0,,in one pile
FR17,1,220,0,UC,7.5,15,3,0,,in one pile
FR17,1,220,0,UC,7.8,16,3,1,,in one pile
FR17,1,220,0,UC,7.9,18.9,3,0,,in one pile
FR17,1,220,0,UC,42.9,9.4,3,<1,,in another pile
FR17,1,220,0,UC,43.1,9.9,2,0,,in another pile
FR17,1,220,0,UC,43.3,9.7,2,<1,,in another pile
FR17,1,220,0,UC,43.1,11.2,2,0,,in another pile
FR17,1,220,0,UC,43.3,11,2,1,,in another pile
FR17,1,220,0,UC,43.5,29,2,1,,in another pile
FR17,1,220,0,UC,43.6,29.5,2,0,,in another pile
FR17,1,220,0,UC,43.9,7.5,3,0,,in another pile
FR17,1,220,0,UC,44,9.2,3,0,,in another pile
FR17,1,220,0,UC,44.2,9,4,0,,in another pile
FR17,1,220,0,UC,44.5,19.3,3,0,,in another pile
FR17,1,220,0,UC,44.7,12.2,3,0,,in another pile
FR17,1,220,0,UC,44.5,20,3,0,,in another pile
FR17,1,220,0,UC,44.7,17.7,3,0,,in another pile
FR17,1,220,0,UC,45.3,13.2,3,0,,in another pile
FR17,1,220,0,UC,45,17,4,1,,in another pile
FR17,1,220,0,UC,45.2,12.8,3,0,,in another pile
FR17,1,220,0,UC,45.5,17.4,4,0,,in another pile
FR17,2,130,0,UC,0.2,13.2,3,1,,
FR17,2,130,0,UC,12.8,17.2,3,0,,
FR17,2,130,0,UC,13.7,21.9,4,<1,,
FR17,2,130,0,UC,14.1,14.5,5,0,,
FR17,2,130,0,UC,21.5,45.5,4,<1,58,
FR17,2,130,0,UC,31.6,26,2,0,74,
FR17,2,130,0,UC,43.6,14.5,2,0,,
FR17,2,130,0,UC,43.6,14,2,0,,
FR17,2,130,0,UC,43.9,16.2,3,<1,,
FR17,2,130,0,UC,44.3,19.8,2,<1,,
FR17,2,130,0,UC,44.1,20,3,0,,
FR17,2,130,0,UC,44.5,15,5,5,,
FR17,2,130,0,UC,44.9,23.5,3,0,,
FR17,2,130,0,UC,45.3,16.7,4,0,,
FR17,2,130,0,UC,45.5,15.5,3,0,,
FR17,2,130,0,UC,45.9,8.7,2,0,,
FR17,2,130,0,UC,45.7,20,2,0,,
FR17,2,130,0,UC,46.2,16.8,3,0,,
FR17,2,130,0,UC,46.2,20,2,<1,,
FR17,2,130,0,UC,46.7,10.7,3,0,,
FR18,1,150,0,Sx,0.1,23,1,2,,
FR18,1,150,0,Sx,2,18.8,1,0,,
FR18,1,150,0,Sx,5.7,17.1,1,0,,
FR18,1,150,0,Sx,5.7,17,1,0,,
FR18,1,150,0,Sx,6.7,16,2,0,,
FR18,1,150,0,Sx,9.7,9.5,1,0,,
FR18,1,150,0,Sx,10,10.3,2,2,,
FR18,1,150,0,Sx,12.9,16.7,1,0,,
FR18,1,150,0,UC,14.5,28.7,4,10,,
FR18,1,150,0,UC,16.4,7.9,2,1,,
FR18,1,150,0,Sx,16.5,21.7,1,0,,
FR18,1,150,0,UC,17,15.5,2,6,,
FR18,1,150,0,UC,18.9,7.7,2,1,,
FR18,1,150,0,UC,19.1,12.5,2,1,,
FR18,1,150,0,UC,19.8,13.2,2,1,,
FR18,1,150,0,Sx,20,12.7,2,<1,,
FR18,1,150,0,Sx,20.4,26,1,0,,
FR18,1,150,0,Sx,20.4,26,1,0,,
FR18,1,150,0,Sx,21,20.5,2,0,,
FR18,1,150,0,Sx,21,18,1,0,,
FR18,1,150,0,Sx,22,16.4,1,0,,
FR18,1,150,0,Sx,22.4,11.1,1,0,,
FR18,1,150,0,Sx,22.9,15,2,3,,
FR18,1,150,0,Sx,22.4,11,2,1,,
FR18,1,150,0,Sx,23.8,25.4,1,0,,
FR18,1,150,0,Sx,24.3,14.4,1,0,,
FR18,1,150,0,UC,25.4,11.9,2,1,,
FR18,1,150,0,UC,25.4,40.8,2,1,,
FR18,1,150,0,Sx,26.8,12.2,1,0,,
FR18,1,150,0,Sx,27,13.9,1,0,,
FR18,1,150,0,Sx,27,16.2,1,0,,
FR18,1,150,0,UC,27,19.5,2,1,,
FR18,1,150,0,UC,27.7,8.1,4,<1,,
FR18,1,150,0,Sx,30.3,31,1,0,,
FR18,1,150,0,Sx,29.9,14.1,1,0,,
FR18,1,150,0,Sx,30.2,10.9,2,0,,
FR18,1,150,0,Sx,32.8,8,1,0,,
FR18,1,150,0,Sx,34.7,8.5,4,0,,
FR18,1,150,0,Sx,36.7,15.8,1,0,,
FR18,1,150,0,Sx,39.2,9.7,2,0,,
FR18,1,150,0,Sx,39.5,23.2,1,0,,
FR18,1,150,0,Sx,44.6,10,1,1,,
FR18,1,150,0,UC,44.5,9.5,2,1,,
FR18,1,150,0,UC,45.4,9.3,2,1,,
FR18,1,150,0,UC,47.7,19.7,4,1,,
FR18,2,240,0,Sx,0.5,30.7,1,0,,
FR18,2,240,0,Sx,1.2,28.5,1,0,,
FR18,2,240,0,Sx,3.8,32.2,1,0,,
FR18,2,240,0,Sx,4.1,17.2,4,0,,
FR18,2,240,0,UC,3.5,17,4,0,,
FR18,2,240,0,UC,3.7,24,4,0,,
FR18,2,240,0,UC,5.4,16.1,4,<1,,
FR18,2,240,0,UC,7.7,11.2,4,5,,
FR18,2,240,0,Sx,9.6,17.7,1,0,,
FR18,2,240,0,Sx,11.2,14.3,2,0,,
FR18,2,240,0,Sx,12.8,24.4,1,0,,
FR18,2,240,0,Sx,12.8,15.4,2,11,,
FR18,2,240,0,Sx,16.5,36.5,1,0,,
FR18,2,240,0,Sx,18,26.2,1,0,,
FR18,2,240,0,UC,19.7,14.1,3,5,,
FR18,2,240,0,Sx,19.7,30.2,1,<1,,
FR18,2,240,0,Sx,21.3,7.7,1,0,,
FR18,2,240,0,Sx,20.6,12.8,1,0,,
FR18,2,240,0,Sx,22.2,16.6,1,0,,
FR18,2,240,0,Sx,23.5,16.7,1,0,,
FR18,2,240,0,Sx,23.7,20,1,0,,
FR18,2,240,0,UC,25.5,11.4,2,5,,
FR18,2,240,0,Sx,25.8,10.5,1,0,,
FR18,2,240,0,Sx,27.6,11,1,0,,
FR18,2,240,0,Sx,28.4,10.8,1,0,,
FR18,2,240,0,UC,28.4,10.8,4,0,,
FR18,2,240,0,UC,28.8,17.8,5,0,,
FR18,2,240,0,Sx,29.1,9.4,1,0,,
FR18,2,240,0,Sx,29.2,16,1,0,,
FR18,2,240,0,Sx,29.7,10.1,1,0,,
FR18,2,240,0,Sx,31.1,8.4,1,0,,
FR18,2,240,0,Sx,31.9,16.2,1,0,,
FR18,2,240,0,Sx,32.4,23.1,1,0,,
FR18,2,240,0,UC,32.4,17,4,0,,
FR18,2,240,0,Sx,33,15.4,3,1,,
FR18,2,240,0,Sx,34.2,13.2,2,0,,
FR18,2,240,0,UC,36.2,18.2,2,1,,
FR18,2,240,0,Sx,36.6,11.1,1,0,,
FR18,2,240,0,Sx,36.8,9.1,1,0,,
FR18,2,240,0,Sx,37.7,24.4,1,0,,
FR18,2,240,0,Sx,38.3,18.6,1,0,,
FR18,2,240,0,Sx,39.6,15.4,1,0,,
FR18,2,240,0,Sx,39.6,20.3,1,0,,
FR18,2,240,0,UC,40,10,2,0,,
FR18,2,240,0,Sx,40.3,19.6,1,0,,
FR18,2,240,0,Sx,41.2,15.5,1,0,,
FR18,2,240,0,Sx,43,8.8,1,0,,
FR18,2,240,0,UC,43,41.3,3,<1,,
FR18,2,240,0,Sx,43.5,32,1,0,,
FR18,2,240,0,Sx,43.5,20.9,1,0,,
FR18,2,240,0,Sx,43.7,10.7,1,0,,
FR18,2,240,0,Sx,44.6,18,1,0,,
FR18,2,240,0,UC,47.2,9,2,1,,
FR19,1,340,12,UC,2.7,36.4,4,0,,
FR19,1,340,12,UC,22.4,8.4,5,0,,
FR19,1,340,12,UC,26.2,24.3,5,0,20,
FR19,1,340,12,UC,44.4,19.1,5,0,,
FR19,1,340,12,UC,45,13.4,5,0,,
FR19,1,340,12,UC,46.8,31,5,0,18,
FR19,2,250,0,UC,19.9,30.5,4,0,16,
FR20,1,70,35,UC,1.2,24.3,4,0,,
FR20,1,70,35,UC,2.7,10,4,0,,
FR20,1,70,35,UC,3.7,8.7,3,0,,
FR20,1,70,35,UD,9.5,10,2,0,,
FR20,1,70,35,UC,13.8,7.6,3,0,,
FR20,1,70,35,UD,21.3,10,4,0,,
FR20,1,70,35,UC,21.3,26.2,5,0,,
FR20,1,70,35,UD,26.3,22.3,2,0,,
FR20,1,70,35,UC,27.1,9,2,0,,
FR20,1,70,35,UC,28.9,15,4,0,,
FR20,1,70,35,UC,29.2,17.2,2,0,,
FR20,2,90,"40, 12, 0",UC,0.1,16,5,0,,
FR20,2,90,"40, 12, 0",UC,1.5,21,5,0,,
FR20,2,90,"40, 12, 0",At,4.2,13.9,3,0,,
FR20,2,90,"40, 12, 0",UC,6.2,13.5,5,0,,
FR20,2,90,"40, 12, 0",At,14.5,19.3,4,0,,
FR20,2,90,"40, 12, 0",UC,16.9,17.5,4,0,,
FR20,2,90,"40, 12, 0",UC,17.9,22.4,5,0,,
FR20,2,90,"40, 12, 0",UC,18.6,9.2,4,0,,
FR20,2,90,"40, 12, 0",At,23.1,20.6,2,0,,
FR20,2,90,"40, 12, 0",UC,27.3,23.3,2,4,,
FR20,2,90,"40, 12, 0",UC,30.3,11.3,5,<1,,
FR20,2,90,"40, 12, 0",UC,31.8,9.4,2,0,,
FR20,2,90,"40, 12, 0",UC,35.6,9,3,0,,
FR20,2,90,"40, 12, 0",UC,36.8,33.2,4,0,,
FR20,2,90,"40, 12, 0",UC,37.1,9.4,5,0,,
FR20,2,90,"40, 12, 0",UC,37.5,15,4,0,,
FR20,2,90,"40, 12, 0",UC,38,19.4,4,0,,
FR20,2,90,"40, 12, 0",UC,42,17.2,4,0,,
FR20,2,90,"40, 12, 0",At,43.6,24.3,3,0,,
FR20,2,90,"40, 12, 0",At,46.3,17.6,2,0,,
FR20,2,90,"40, 12, 0",UC,46.9,21.7,2,0,,
FR20,2,90,"40, 12, 0",UC,47.6,16.3,5,<1,,
FR21,1,360,15,UC,0.5,30,5,2,,
FR21,1,360,15,UC,3.5,61.1,2,3,24,
FR21,1,360,15,UC,8.7,10.9,3,2,,
FR21,1,360,15,UC,12.1,10.9,2,6,,
FR21,1,360,15,UC,12.6,15.8,3,2,,
FR21,1,360,15,UC,15.6,8.7,2,3,,
FR21,1,360,15,UC,16.5,11.7,4,<1,,
FR21,1,360,15,UC,20.2,11.5,4,<1,,
FR21,1,360,15,UC,21.3,13,3,<1,,
FR21,1,360,15,UC,39.8,10.1,4,1,,
FR21,1,360,15,UC,49,14.9,2,0,,
FR21,1,360,15,UC,49.3,32.5,4,0,,
FR21,2,270,7,UC,11.6,11.9,2,0,,
FR21,2,270,7,UC,19.6,12.6,3,1,,
FR21,2,270,7,UC,33.8,14.5,4,2,,
FR22,1,80,7,UC,0.2,14,4,0,,
FR22,1,80,7,UC,1,9.9,3,0,,
FR22,1,80,7,UC,4.8,11.9,4,0,,
FR22,1,80,7,UC,5.6,28.6,4,0,,
FR22,1,80,7,UC,7.1,11,3,0,,
FR22,1,80,7,UC,12.6,12.4,4,0,,
FR22,1,80,7,UC,13,30.5,5,0,,
FR22,1,80,7,UC,13.8,25.4,3,0,,
FR22,1,80,7,UC,14.3,10,4,0,,
FR22,1,80,7,UC,13.3,28.5,3,0,,
FR22,1,80,7,UC,25.5,18.9,3,0,,
FR22,1,80,7,UC,29.3,27.2,2,0,,
FR22,1,80,7,UC,31.1,15.3,2,2,,
FR22,1,80,7,UC,31.6,11.9,3,0,,
FR22,1,80,7,UC,33.7,11.6,2,0,,
FR22,1,80,7,UC,33.6,12.9,4,0,,
FR22,1,80,7,UC,33.6,23.8,3,1,,
FR22,1,80,7,UC,35.7,8.5,4,0,,
FR22,1,80,7,UC,36,18.1,5,0,,
FR22,1,80,7,UC,36.7,11.8,4,0,,
FR22,1,80,7,UC,39,11.9,4,0,,
FR22,1,80,7,UC,44.9,8.7,5,0,,
FR22,1,80,7,UC,50,20.5,2,1,,
FR22,2,170,0,UC,1.7,39.8,5,0,,
FR22,2,170,0,UC,2.6,26.7,2,5,,
FR22,2,170,0,UC,2.9,15.9,3,0,,
FR22,2,170,0,UC,3.5,23.4,2,0,,
FR22,2,170,0,UC,9.6,9.1,4,0,,
FR22,2,170,0,UC,10.2,10.7,3,0,,
FR22,2,170,0,UC,12.8,19.9,5,0,,
FR22,2,170,0,UC,15.5,20.7,2,0,,
FR22,2,170,0,UC,16.3,20.1,2,5,,
FR22,2,170,0,UC,17.2,16.5,4,0,,
FR22,2,170,0,UC,18.5,23.1,4,0,,
FR22,2,170,0,UC,19.7,16.6,3,0,,
FR22,2,170,0,UC,19.6,15.3,4,0,,
FR22,2,170,0,UC,21.9,35.1,2,0,,
FR22,2,170,0,UC,21.9,10.9,4,0,,
FR22,2,170,0,UC,23.1,45.6,4,3,,
FR22,2,170,0,UC,24.4,18.7,3,0,,
FR22,2,170,0,UC,24.6,8.2,2,0,,
FR22,2,170,0,UC,25.7,9.3,2,0,,
FR22,2,170,0,UC,27.9,21.8,5,0,,
FR22,2,170,0,UC,28,20.3,4,0,,
FR22,2,170,0,UC,28.2,13.5,5,0,,
FR22,2,170,0,UC,34.1,12.9,5,0,,
FR22,2,170,0,UC,34.3,13.7,2,0,,
FR22,2,170,0,UC,35.8,15.6,2,0,,
FR22,2,170,0,UC,38,16.4,2,3,,
FR22,2,170,0,UC,37.5,8.4,4,0,,
FR22,2,170,0,UC,40.2,29.3,2,2,,
FR22,2,170,0,UC,40.5,13.8,3,0,,
FR22,2,170,0,UC,41.2,22.6,5,2,,
FR22,2,170,0,UC,43,19.3,4,0,,
FR22,2,170,0,UC,43.8,16.2,4,0,,
FR22,2,170,0,UC,44.7,17,2,0,,
FR22,2,170,0,UC,45.1,11.3,5,0,,
FR22,2,170,0,UC,48.7,11.7,5,0,,
FR22,2,170,0,UC,49.1,13.5,2,0,,
FR23,1,230,0,UC,15.3,8.6,4,1,,
FR23,1,230,0,UC,15.8,19,4,<1,,
FR23,1,230,0,UC,23.6,8.5,4,<1,,
FR23,1,230,0,UC,28.1,22.9,5,4,,
FR23,1,230,0,UC,36.9,13,4,1,,
FR23,1,230,0,UC,42.9,22.2,4,5,,
FR23,2,50,6,UC,37.7,12.2,4,1,,
FR23,2,50,6,UC,49.1,13.5,5,1,,
FR24,1,340,24,UC,0.2,10,2,0,,
FR24,1,340,24,UC,1.5,11,2,0,,
FR24,1,340,24,UC,2.2,10.7,4,3,,
FR24,1,340,24,UC,3.3,10.6,2,0,,
FR24,1,340,24,UC,5.1,16.2,1,0,,
FR24,1,340,24,UC,6.1,17.2,2,0,,
FR24,1,340,24,UC,6.3,7.6,2,0,,
FR24,1,340,24,UC,7,10.6,3,<1,,
FR24,1,340,24,Sx,10.8,26.9,1,0,,
FR24,1,340,24,UC,21.1,8.3,2,0,,
FR24,1,340,24,UC,16.1,10.1,3,3,,
FR24,1,340,24,UC,23.6,20,2,0,,
FR24,1,340,24,Sx,25.7,27.5,2,0,,
FR24,1,340,24,Pl,27.7,14,2,0,,
FR24,1,340,24,UC,30.2,26,1,2,,
FR24,1,340,24,UC,31.7,21.9,2,1,,
FR24,1,340,24,Sx,32.6,40.8,2,0,,
FR24,1,340,24,UC,35.8,24.9,4,2,,
FR24,1,340,24,UC,38.3,14.2,2,0,,
FR24,1,340,24,UC,38.5,20.7,2,1,,
FR24,1,340,24,UC,20.2,9.9,3,1,,
FR24,1,340,24,UC,43.1,11.8,4,2,,
FR24,1,340,24,UC,44.9,15.1,2,0,,
FR24,1,340,24,UC,48,15.8,2,0,,
FR24,2,150,"12, 45",UC,3.2,12.3,2,0,,
FR24,2,150,"12, 45",UC,4.7,10.4,1,0,,
FR24,2,150,"12, 45",UC,7.6,13.7,3,2,,
FR24,2,150,"12, 45",UC,9.9,19,3,3,,
FR24,2,150,"12, 45",UC,13.7,9.2,1,0,,
FR24,2,150,"12, 45",UC,18.6,27,2,0,,
FR24,2,150,"12, 45",UC,23.8,29,2,0,,
FR24,2,150,"12, 45",UC,26.7,17.4,2,0,,
FR24,2,150,"12, 45",UC,30.3,8.5,3,1,,
FR24,2,150,"12, 45",UC,38.2,26.7,2,1,,
FR24,2,150,"12, 45",UC,48.6,25.1,3,1,,
FR25,1,320,0,UC,23.7,10.3,4,1,,
FR25,2,50,0,UC,12.7,10.6,4,1,,
FR25,2,50,0,UC,23.7,10.3,4,1,,
FR25,2,50,0,UC,26.5,11.1,4,1,,
FR25,2,50,0,UC,34.1,26,4,1,,
FR26,1,250,0,Pl,0.2,9.2,1,0,,
FR26,1,250,0,UC,0.7,10.7,2,0,,
FR26,1,250,0,UC,1.5,8.5,4,2,,
FR26,1,250,0,Pl,3.3,17.9,1,0,,
FR26,1,250,0,Pl,3.6,13.8,1,0,,
FR26,1,250,0,Pl,2.9,12.1,2,0,,
FR26,1,250,0,Pl,3.3,10.8,2,0,,
FR26,1,250,0,Pl,6.8,8.9,2,0,,
FR26,1,250,0,Pl,6.8,9.7,2,0,,
FR26,1,250,0,UC,8.3,12.8,2,0,,
FR26,1,250,0,UC,8.3,8,2,1,,
FR26,1,250,0,UC,8.3,9.3,2,1,,
FR26,1,250,0,UC,8.3,9,2,1,,
FR26,1,250,0,UC,8.6,12.3,2,0,,
FR26,1,250,0,Pl,9.8,9.2,1,0,,
FR26,1,250,0,Pl,9.6,10.5,1,0,,
FR26,1,250,0,Pl,9.7,10.5,1,0,,
FR26,1,250,0,UC,10.5,15.6,2,0,,
FR26,1,250,0,Pl,12.1,8.9,1,0,,
FR26,1,250,0,UC,12.1,8,2,2,,
FR26,1,250,0,UC,12.8,10.1,2,0,,
FR26,1,250,0,UC,13.1,10.2,1,0,,
FR26,1,250,0,Pl,13.7,15.1,1,0,,
FR26,1,250,0,UC,15.1,9.9,2,0,,
FR26,1,250,0,UC,15.2,22.3,2,0,,
FR26,1,250,0,UC,15.9,12.4,2,0,,
FR26,1,250,0,Pl,16.6,8.7,3,0,,
FR26,1,250,0,UC,18.7,10,2,0,,
FR26,1,250,0,UC,19.9,12.6,2,0,,
FR26,1,250,0,Pl,20.2,11.3,1,0,,
FR26,1,250,0,Pl,21.4,13.2,1,0,,
FR26,1,250,0,Pl,21.8,17.7,2,0,,
FR26,1,250,0,Pl,22.8,15.7,1,0,,
FR26,1,250,0,Pl,23.3,9.5,1,0,,
FR26,1,250,0,UC,26.2,10.3,2,0,,
FR26,1,250,0,Pl,27.7,11.8,1,0,,
FR26,1,250,0,Pl,28,16.6,2,0,,
FR26,1,250,0,UC,29.5,8.4,4,0,,
FR26,1,250,0,Pl,30.3,10.3,1,0,,
FR26,1,250,0,UC,30.3,16.9,3,0,,
FR26,1,250,0,Pl,30.8,9.7,2,0,,
FR26,1,250,0,Pl,30.7,8.9,2,0,,
FR26,1,250,0,UC,32.4,12.2,2,0,,
FR26,1,250,0,Pl,32.4,8.4,3,0,,
FR26,1,250,0,Pl,34.1,10.9,2,0,,
FR26,1,250,0,Pl,34.2,7.6,2,0,,
FR26,1,250,0,Pl,35.3,7.7,2,0,,
FR26,1,250,0,Pl,35.8,9.4,3,0,,
FR26,1,250,0,Pl,36.8,10,2,0,,
FR26,1,250,0,Pl,38.1,9.3,2,0,,
FR26,1,250,0,Pl,38.3,12.5,2,0,,
FR26,1,250,0,Pl,38.4,9.9,4,0,,
FR26,1,250,0,Pl,38.9,15.6,2,0,,
FR26,1,250,0,Pl,39.4,15.6,2,0,,
FR26,1,250,0,UC,41.3,8.6,1,0,,
FR26,1,250,0,UC,42.3,7.6,2,0,,
FR26,1,250,0,UC,43.9,20.8,2,0,,
FR26,1,250,0,UC,43.9,8.3,3,0,,
FR26,1,250,0,UC,44.4,8.3,2,0,,
FR26,1,250,0,UC,45.4,9.5,3,0,,
FR26,1,250,0,UC,47.4,12.4,1,0,,
FR26,1,250,0,UC,48.8,11.7,2,0,,
FR26,1,250,0,Pl,49.6,9.2,2,0,,
FR26,2,160,0,UC,0.2,11.8,2,0,,
FR26,2,160,0,UC,1.1,15,1,0,,
FR26,2,160,0,UC,1.3,12.3,2,0,,
FR26,2,160,0,UC,1.3,12,3,0,,
FR26,2,160,0,Pl,1.7,7.9,1,0,,
FR26,2,160,0,UC,2.7,9.7,2,0,,
FR26,2,160,0,UC,3.2,13,2,0,,
FR26,2,160,0,Pl,3.1,9.7,1,0,,
FR26,2,160,0,UC,3.4,12,2,0,,
FR26,2,160,0,UC,3.5,9.2,1,0,,
FR26,2,160,0,UC,3.7,10.3,4,0,,
FR26,2,160,0,Pl,3.9,8.7,1,0,,
FR26,2,160,0,Pl,4.1,7.5,1,0,,
FR26,2,160,0,UC,5.7,10,3,0,,
FR26,2,160,0,UC,6.6,10.8,2,0,,
FR26,2,160,0,UC,6.9,11.3,2,0,,
FR26,2,160,0,UC,7.4,12.3,2,0,,
FR26,2,160,0,UC,7.6,7.7,3,<1,,
FR26,2,160,0,UC,8.2,11.4,2,0,,
FR26,2,160,0,UC,9,8.9,2,0,,
FR26,2,160,0,UC,9.7,12.9,2,0,,
FR26,2,160,0,UC,9.6,9.2,1,0,,
FR26,2,160,0,Pl,9.8,9.5,1,0,,
FR26,2,160,0,Pl,9.9,10,1,0,,
FR26,2,160,0,UC,10.2,11.2,3,0,,
FR26,2,160,0,Pl,10.9,7.6,3,0,,
FR26,2,160,0,UC,11,8.7,2,0,,
FR26,2,160,0,Pl,11.8,11.3,2,0,,
FR26,2,160,0,UC,13.9,7.7,1,0,,
FR26,2,160,0,UC,14.2,13.4,3,0,,
FR26,2,160,0,UC,14.3,7.6,1,0,,
FR26,2,160,0,UC,14.7,7.6,2,0,,
FR26,2,160,0,UC,15,19,1,0,,
FR26,2,160,0,UC,15,10,1,0,,
FR26,2,160,0,UC,15.2,12.8,1,0,,
FR26,2,160,0,UC,16.4,10.2,1,0,,
FR26,2,160,0,Pl,16.6,9.1,1,0,,
FR26,2,160,0,UC,18,8.5,4,0,,
FR26,2,160,0,Pl,18.1,7.6,1,0,,
FR26,2,160,0,UC,18.9,12.5,2,0,,
FR26,2,160,0,UC,19.1,16.6,2,0,,
FR26,2,160,0,Pl,19.7,7.9,2,0,,
FR26,2,160,0,UC,20,18.3,2,0,,
FR26,2,160,0,Pl,22,13.8,1,0,,
FR26,2,160,0,Pl,22.2,11.3,2,0,,
FR26,2,160,0,Pl,22.6,13.6,1,0,,
FR26,2,160,0,UC,22.3,14.9,3,<1,,
FR26,2,160,0,Sx,23,9.7,2,0,,
FR26,2,160,0,UC,23,11.5,2,0,,
FR26,2,160,0,Pl,27.8,17,1,0,,
FR26,2,160,0,Pl,28.1,9.5,2,0,,
FR26,2,160,0,UC,29,13.2,1,0,,
FR26,2,160,0,Pl,29.1,20.2,2,0,,
FR26,2,160,0,Pl,30.8,14.7,1,0,,
FR26,2,160,0,Pl,30.8,12,1,0,,
FR26,2,160,0,Pl,31.3,14,2,0,,
FR26,2,160,0,UC,31.7,8.2,2,0,,
FR26,2,160,0,Pl,33,15.4,2,0,,
FR26,2,160,0,UC,33,13.1,2,0,,
FR26,2,160,0,UC,36.3,8.3,2,0,,
FR26,2,160,0,UC,36.2,8,2,<1,,
FR26,2,160,0,Pl,37.5,11.4,1,0,,
FR26,2,160,0,UC,38.3,9.1,2,0,,
FR26,2,160,0,UC,41.2,10.9,2,0,,
FR26,2,160,0,UC,41.2,8.4,2,0,,
FR26,2,160,0,Pl,41.7,14.5,1,0,,
FR26,2,160,0,Pl,41.7,15.2,1,0,,
FR26,2,160,0,UC,42,16.6,2,0,,
FR26,2,160,0,UC,42.1,15.1,2,0,,
FR26,2,160,0,Pl,42.4,10.2,1,0,,
FR26,2,160,0,UC,42.4,10.2,2,0,,
FR26,2,160,0,UC,42.6,13.2,2,0,,
FR26,2,160,0,UC,43.2,11.4,2,0,,
FR26,2,160,0,Pl,46.2,14.3,1,0,,
FR26,2,160,0,UC,47.9,14.5,2,0,,
FR26,2,160,0,UC,48.3,14.7,2,0,,
FR26,2,160,0,Pl,48.5,7.6,1,0,,
FR26,2,160,0,UC,49,11.4,2,0,,
FR26,2,160,0,Pl,49.7,13.7,1,0,,
FR27,1,10,0,UC,25.8,8.5,4,0,,
FR27,1,10,0,UC,36.9,12.2,3,2,,
FR27,2,100,0,UC,7.8,9.4,4,0,,
FR27,2,100,0,UC,17.8,26,4,0,4,
FR27,2,100,0,UC,23,8,4,0,,
FR27,2,100,0,UC,23.1,8.6,4,0,,
FR27,2,100,0,UC,25.7,27.5,4,8,,
FR27,2,100,0,UC,33.7,8.5,2,1,,
FR28,1,290,"0, 9",UC,0.6,12,2,0,,
FR28,1,290,"0, 9",UC,1.5,12.2,2,0,,
FR28,1,290,"0, 9",UC,2.5,21.9,3,1,,
FR28,1,290,"0, 9",UC,3.2,14.1,2,0,,
FR28,1,290,"0, 9",UC,3.5,12.6,2,0,,
FR28,1,290,"0, 9",UC,5,21.6,2,1,,
FR28,1,290,"0, 9",UC,5,8.5,2,0,,
FR28,1,290,"0, 9",UC,5.4,10,4,5,,
FR28,1,290,"0, 9",UC,7.3,14.3,4,1,,
FR28,1,290,"0, 9",Pl,8.6,8.7,1,0,,
FR28,1,290,"0, 9",UC,13.9,8.5,2,0,,
FR28,1,290,"0, 9",UC,14.3,25.7,4,3,,
FR28,1,290,"0, 9",UC,14.5,8,2,0,,
FR28,1,290,"0, 9",UC,16.6,11.5,3,<1,,
FR28,1,290,"0, 9",UC,18.8,22,2,0,,
FR28,1,290,"0, 9",Pl,18.9,9.1,1,0,,
FR28,1,290,"0, 9",UC,19.8,13.4,4,2,,
FR28,1,290,"0, 9",UC,20.1,14.5,3,2,,
FR28,1,290,"0, 9",UC,22,10.5,2,0,,
FR28,1,290,"0, 9",UC,30.6,25.7,5,0,,
FR28,1,290,"0, 9",UC,32.7,22.8,2,0,,
FR28,1,290,"0, 9",UC,33.8,10.5,2,0,,
FR28,1,290,"0, 9",UC,34.1,14.5,2,0,,
FR28,1,290,"0, 9",UC,40.8,14.5,2,<1,,
FR28,1,290,"0, 9",UC,41.4,10.9,2,0,,
FR28,1,290,"0, 9",UC,43.1,11.4,1,0,,
FR28,1,290,"0, 9",UC,44.7,11,2,<1,,
