PlotID,Sub-plot,Species,Tree_class,DBH,Height_class,Height,Crown_base_height,Insect,Comments,Notes
FR60,A1,Pl,1,11.3,2,14,11.5,N,broken top,NA
FR61,A1,Pl,1,11.3,2,14.8,10.7,N,"fire scar, mechanical damage",NA
FR61,A1,Pl,4,7.8,NA,7.9,NA,N,NA,NA
FR61,A1,Sx,1,6.5,3,6.5,2.5,N,NA,NA
FR61,A1,Sx,1,10.8,2,8,2.5,N,mechanical damage,NA
FR61,A1,Pl,4,6.9,NA,6.7,NA,N,mechanical damage,NA
FR61,A1,Sx,1,8.9,2,9.2,3,N,NA,NA
FR61,A1,Pl,1,11.2,2,11.1,5.4,N,"fire scar, mechanical damage",NA
FR61,A1,Pl,2,9.1,2,10.3,6.6,N,"fire scar, mechanical damage",NA
FR61,A1,Pl,1,11.7,2,14.1,8.7,N,mechanical damage,NA
FR61,A1,Sx,1,8.7,2,8.8,2.4,N,NA,NA
FR61,A1,Pl,3,11,NA,3,NA,N,NA,NA
FR61,A1,Sx,1,10.3,2,10.6,1.6,N,NA,NA
FR61,A1,UC,3,3.9,NA,6.3,NA,N,NA,NA
FR61,A1,Sx,3,12.2,NA,12.6,NA,N,NA,NA
FR61,A1,Sx,1,5.1,3,7.6,1.4,N,NA,NA
FR61,A1,Pl,1,10.6,2,11.6,8,N,fire scar,NA
FR61,A1,Pl,1,11.5,2,11.7,6,N,NA,NA
FR61,A1,UC,4,6.7,NA,8.2,NA,N,mechanical damage,NA
FR61,A1,Pl,1,10,3,9.6,4.6,N,fire scar,NA
FR61,A1,UC,4,4.5,NA,6.7,NA,N,NA,NA
FR61,A1,Pl,1,10.5,2,10.9,5.3,N,NA,NA
FR62,A1,Pl,1,9.1,2,12.2,5.3,N,NA,NA
FR62,A1,Pl,1,8.1,2,11.4,7,N,NA,NA
FR62,A1,Pl,2,2.8,3,3.9,1.4,N,NA,NA
FR62,A1,Pl,1,4,3,8,2,N,NA,NA
FR62,A1,Pl,2,2.2,3,3.6,2.5,N,NA,NA
FR62,A1,Pl,1,10.5,2,13.5,6.2,N,NA,NA
FR62,A1,Pl,1,11.9,2,11.8,6,N,NA,NA
FR62,A1,Pl,1,12.4,2,13.3,6,N,NA,NA
FR62,A1,Pl,1,10.5,2,10.8,5,N,NA,NA
FR62,A1,Pl,2,3,3,3,1.8,N,dead top,NA
FR62,A1,Pl,2,11.2,2,10.6,4.1,gall in bole,NA,NA
FR62,A1,Pl,1,12.5,2,12.4,5.4,N,NA,NA
FR62,A1,Pl,1,12.3,2,12.3,6.6,N,NA,NA
FR62,A1,Pl,1,12,2,11.5,4.6,N,NA,NA
FR62,A1,Pl,1,9.8,2,10.3,1.5,gall in bole,NA,NA
FR62,A1,Pl,1,12.4,2,11.2,3.2,N,NA,NA
FR62,A1,Pl,1,9.2,2,11,3.2,N,NA,NA
FR62,A1,Pl,1,11,2,11.2,6,N,NA,NA
FR63,A1,Pl,1,5.7,2,10.4,5.9,blister rust,NA,only 1/4 of A1
FR63,A1,Pl,1,6.8,2,8.4,6,blister rust,NA,only 1/4 of A1
FR63,A1,Pl,1,6.5,2,10,5.5,N,NA,only 1/4 of A1
FR63,A1,Pl,1,11.7,2,11.9,5.5,N,NA,only 1/4 of A1
FR63,A1,Pl,1,4,3,6.9,4.9,N,NA,only 1/4 of A1
FR63,A1,Pl,3,2.6,NA,5,NA,N,NA,only 1/4 of A1
FR63,A1,Pl,3,1.4,NA,3,NA,N,NA,only 1/4 of A1
FR63,A1,Pl,3,2.6,NA,5,NA,N,NA,only 1/4 of A1
FR63,A1,Pl,1,9.7,2,11.9,5.5,N,NA,only 1/4 of A1
FR63,A1,Pl,1,5.5,3,5.9,4,blister rust,NA,only 1/4 of A1
FR63,A1,Pl,1,4.7,3,8.3,4.9,N,NA,only 1/4 of A1
FR63,A1,Pl,1,5.8,2,9.3,5,N,NA,only 1/4 of A1
FR63,A1,Pl,3,3,NA,5,NA,N,NA,only 1/4 of A1
FR63,A1,Pl,3,1.3,NA,3.5,NA,N,NA,only 1/4 of A1
FR63,A1,Pl,2,3.1,3,6.4,4.5,N,NA,only 1/4 of A1
FR63,A1,Pl,1,3.7,2,8.3,6.3,N,NA,only 1/4 of A1
FR63,A1,Pl,3,2,NA,3.5,NA,N,NA,only 1/4 of A1
FR63,A1,Pl,1,6.9,2,10.2,5.3,N,NA,only 1/4 of A1
FR63,A1,Pl,3,3.2,NA,5.3,NA,N,NA,only 1/4 of A1
FR63,A1,Pl,1,5.2,2,10,5.2,blister rust,NA,only 1/4 of A1
FR63,A1,Pl,1,7.3,2,10.1,5.3,N,NA,only 1/4 of A1
FR63,A1,Pl,1,7.1,2,9.9,5.5,N,NA,only 1/4 of A1
FR63,A1,Pl,3,2.8,NA,4,NA,N,NA,only 1/4 of A1
FR63,A1,Pl,1,8.2,2,10.7,5.6,blister rust,NA,only 1/4 of A1
FR63,A1,Pl,3,3.3,NA,5.8,NA,N,NA,only 1/4 of A1
FR63,A1,Pl,1,4.5,2,8.9,5.6,blister rust,NA,only 1/4 of A1
FR63,A1,Pl,3,3,NA,7.3,NA,N,NA,only 1/4 of A1
FR63,A1,Pl,1,9.8,2,10.3,5.5,N,NA,only 1/4 of A1
FR63,A1,Pl,3,1,NA,2.6,NA,N,NA,only 1/4 of A1
FR63,A1,Pl,1,8.9,2,10.4,5.5,blister rust,NA,only 1/4 of A1
FR63,A1,Pl,1,5.3,2,9.1,5.5,N,NA,only 1/4 of A1
FR63,A1,Pl,1,2.3,3,6.8,4.6,N,NA,only 1/4 of A1
FR63,A1,Pl,2,2,3,4.6,4.4,N,NA,only 1/4 of A1
FR63,A1,Pl,2,3.7,3,6.8,4.6,blister rust,NA,only 1/4 of A1
FR64,A1,Pl,2,4.6,2,8.6,6,N,NA,only 1/4 of A1
FR64,A1,Pl,2,5.2,2,10,6,N,NA,only 1/4 of A1
FR64,A1,Pl,1,8.6,2,12,9.1,N,NA,only 1/4 of A1
FR64,A1,Pl,3,2,NA,4,NA,N,NA,only 1/4 of A1
FR64,A1,Pl,1,6.3,2,9.5,6.5,N,NA,only 1/4 of A1
FR64,A1,Pl,3,1.2,NA,2.1,NA,N,NA,only 1/4 of A1
FR64,A1,Pl,1,6.6,2,10.8,8.1,N,NA,only 1/4 of A1
FR64,A1,Pl,1,6.8,2,10.9,8.1,N,NA,only 1/4 of A1
FR64,A1,Pl,3,3.2,NA,5.6,NA,N,NA,only 1/4 of A1
FR64,A1,Pl,3,2,NA,4,NA,N,NA,only 1/4 of A1
FR64,A1,Pl,1,10.9,1,13.4,9,N,mechanical damage,only 1/4 of A1
FR64,A1,Pl,1,7.7,2,10,8,N,NA,only 1/4 of A1
FR64,A1,Pl,2,4.2,3,9.4,6.7,N,NA,only 1/4 of A1
FR64,A1,Pl,2,4.5,3,6.8,5.2,N,NA,only 1/4 of A1
FR64,A1,Pl,1,7.9,2,12,9.1,N,NA,only 1/4 of A1
FR64,A1,Pl,1,6.7,2,9.9,7.2,N,NA,only 1/4 of A1
FR64,A1,Pl,3,3.6,NA,6.7,NA,N,NA,only 1/4 of A1
FR64,A1,Pl,3,1.3,NA,3.5,NA,N,NA,only 1/4 of A1
FR64,A1,Pl,3,1.7,NA,3.5,NA,N,NA,only 1/4 of A1
FR64,A1,Pl,2,5.4,3,9,6.2,N,swoop,only 1/4 of A1
FR64,A1,Pl,3,2.9,NA,6,NA,N,NA,only 1/4 of A1
FR64,A1,Pl,1,6,2,10,6.7,N,NA,only 1/4 of A1
FR64,A1,Pl,3,3.7,NA,6.5,NA,N,NA,only 1/4 of A1
FR64,A1,Pl,3,3.8,3,8.5,6.5,N,NA,only 1/4 of A1
FR64,A1,Pl,1,8.5,2,12.7,8.4,N,NA,only 1/4 of A1
FR64,A1,Pl,3,3.4,NA,8.4,NA,N,NA,only 1/4 of A1
FR64,A1,Pl,1,6.9,2,12.8,8.9,N,NA,only 1/4 of A1
FR64,A1,Pl,1,10,1,13.8,9.4,N,NA,only 1/4 of A1
FR64,A1,Pl,2,3.6,3,6.5,4.5,N,NA,only 1/4 of A1
FR64,A1,Pl,3,2.3,NA,3.4,NA,N,NA,only 1/4 of A1
FR64,A1,Pl,2,4.9,3,8.7,6.4,N,NA,only 1/4 of A1
FR64,A1,Pl,3,3.3,NA,7.9,NA,N,NA,only 1/4 of A1
FR64,A1,Sx,1,1.6,3,2,0.7,N,NA,only 1/4 of A1
FR64,A1,Pl,3,3.3,NA,7.5,NA,N,NA,only 1/4 of A1
FR64,A1,Pl,2,4.5,3,8.5,6.5,N,NA,only 1/4 of A1
FR64,A1,Pl,1,4.9,2,9.5,6.5,N,NA,only 1/4 of A1
FR64,A1,Pl,3,3.8,NA,7.5,NA,N,NA,only 1/4 of A1
FR64,A1,Pl,1,6.7,2,11.2,8.9,N,NA,only 1/4 of A1
FR65,A1,Pl,1,5.3,3,8.1,4.9,N,NA,NA
FR65,A1,Pl,1,8.9,2,9.8,4,blister rust,NA,NA
FR65,A1,Pl,1,11.6,2,11.1,3.8,blister rust,NA,NA
FR65,A1,Pl,3,2.9,NA,4,NA,N,NA,NA
FR65,A1,Pl,1,11.8,2,11.6,3.8,N,NA,NA
FR65,A1,Pl,1,4.5,3,7,4,N,NA,NA
FR65,A1,Pl,3,2.3,NA,4,NA,N,NA,NA
FR65,A1,Pl,3,2.1,NA,4.3,NA,N,NA,NA
FR65,A1,Pl,1,8.9,2,11.5,4.5,N,NA,NA
FR65,A1,Pl,1,12.1,2,11.8,4.9,N,NA,NA
FR65,A1,Pl,1,12.1,2,12,4.9,N,NA,NA
FR65,A1,Sx,1,9.2,2,10,1,N,NA,NA
FR65,A1,Pl,1,7.6,2,8.6,4.9,N,NA,NA
FR65,A1,Pl,1,11.3,2,9.5,4.9,N,NA,NA
FR65,A1,Pl,2,11.9,2,9.9,3.4,blister rust,NA,NA
FR65,A1,Pl,2,12.5,2,9.9,4,N,NA,NA
FR65,A1,Sx,1,1.7,3,2.3,0.4,N,NA,NA
FR65,A1,Pl,2,9.8,2,12.4,4.1,blister rust,NA,NA
FR65,A1,Pl,3,4.9,NA,6,NA,N,NA,NA
FR65,A1,Pl,3,3,NA,4.8,NA,N,NA,NA
FR65,A1,Pl,1,12.4,2,13.2,3.8,blister rust,NA,NA
FR65,A1,Pl,3,3.5,NA,5.4,NA,N,NA,NA
FR65,A1,Pl,1,8,2,11.3,4.7,blister rust,NA,NA
FR65,A1,Pl,1,11.4,2,9.9,4,N,NA,NA
FR65,A1,Pl,1,6.5,2,10.5,4.3,blister rust,NA,NA
FR65,A1,Pl,1,11.5,2,11.1,5.2,blister rust,NA,NA
FR65,A1,Pl,1,12.1,2,10.8,3.8,gall,NA,NA
FR66,A1,Pl,2,3.4,3,6.8,4.3,N,NA,only 1/4 of A1
FR66,A1,Pl,3,4.4,NA,4.3,NA,N,NA,only 1/4 of A1
FR66,A1,Pl,1,10.3,2,14.5,6.5,N,mechanical damage,only 1/4 of A1
FR66,A1,Pl,1,11.2,2,14.5,6.5,N,NA,only 1/4 of A1
FR66,A1,Pl,3,2.5,NA,4,NA,N,NA,only 1/4 of A1
FR66,A1,Pl,1,7.2,2,11.8,7.5,N,NA,only 1/4 of A1
FR66,A1,Pl,2,2.6,3,4.3,3.2,N,NA,only 1/4 of A1
FR66,A1,Pl,1,10.6,2,14.3,7.4,N,NA,only 1/4 of A1
FR66,A1,Pl,2,3.3,3,6.4,4,N,NA,only 1/4 of A1
FR66,A1,Pl,2,4,3,6,4,N,NA,only 1/4 of A1
FR66,A1,Pl,1,5.2,2,11.5,7.3,N,NA,only 1/4 of A1
FR66,A1,Pl,3,2.8,NA,6.4,NA,N,NA,only 1/4 of A1
FR66,A1,Pl,1,7.7,2,12.5,8.7,N,NA,only 1/4 of A1
FR66,A1,Pl,1,9,2,12.8,8.7,N,NA,only 1/4 of A1
FR66,A1,Pl,3,3.3,NA,6,NA,N,NA,only 1/4 of A1
FR66,A1,Pl,2,4.1,3,7.3,5.6,N,NA,only 1/4 of A1
FR66,A1,Pl,2,4.3,3,8.5,5.8,N,NA,only 1/4 of A1
FR66,A1,Pl,1,8.4,2,13.9,8.5,N,mechanical damage,only 1/4 of A1
FR66,A1,Pl,1,8.8,2,13.8,8.6,N,NA,only 1/4 of A1
FR66,A1,Pl,1,5,2,11.6,8.4,N,NA,only 1/4 of A1
FR66,A1,Pl,1,7.7,2,12.9,7.6,N,NA,only 1/4 of A1
FR66,A1,Pl,2,5.2,3,7.6,7,N,NA,only 1/4 of A1
FR67,A1,Sx,1,5.8,3,6.5,0.1,N,NA,NA
FR67,A1,Pl,1,10.3,2,10.5,3.7,N,NA,NA
FR67,A1,Sx,1,2.2,3,3.2,0.9,N,NA,NA
FR67,A1,Sx,1,3.3,3,4,0.7,N,NA,NA
FR67,A1,Pl,1,10.3,2,10.3,5.6,N,NA,NA
FR67,A1,Sx,1,6.2,3,6.6,2.1,aphids,NA,NA
FR67,A1,Sx,1,3.8,3,5.8,1.4,N,NA,NA
FR67,A1,Sx,1,5,3,7.5,2.2,N,NA,NA
FR67,A1,Sx,1,2.4,3,4,1.3,N,NA,NA
FR67,A1,Sx,1,5.5,3,7.1,1.8,N,NA,NA
FR67,A1,Sx,1,4.6,3,6.5,2.1,N,NA,NA
FR67,A1,Sx,1,4.9,3,8.2,1.6,N,NA,NA
FR67,A1,Pl,1,6.4,2,9.1,3.5,N,NA,NA
FR67,A1,Pl,1,9.5,2,10.7,3.5,N,forked at base,NA
FR67,A1,Pl,1,12.1,2,11.8,3.5,N,forked at base,NA
FR67,A1,Sx,1,7.5,3,6.9,0.5,N,NA,NA
FR67,A1,Pl,1,10.9,2,10.7,3.7,N,NA,NA
FR67,A1,Pl,1,10.7,2,10.7,3.5,N,NA,NA
FR67,A1,Sx,1,5.1,3,5.9,1.5,N,NA,NA
FR67,A1,Sx,1,4.4,3,5.6,1.5,N,NA,NA
FR67,A1,Sx,1,5.2,3,6,1.2,N,NA,NA
FR67,A1,Sx,1,0.8,4,2.2,0.7,N,NA,NA
FR67,A1,Sx,1,4.3,3,5.9,1.2,N,NA,NA
FR67,A1,Pl,1,10.2,2,9.8,4.1,N,NA,NA
FR67,A1,Sx,1,1.5,4,2.7,0.7,N,NA,NA
FR67,A1,Sx,1,6.3,3,6,2.2,aphids,NA,NA
FR67,A1,Pl,1,10.7,2,9.8,4.9,gall,NA,NA
FR67,A1,Sx,1,0.7,4,1.5,0.7,N,NA,NA
FR67,A1,Sx,1,8.4,3,7.9,1.5,N,NA,NA
FR67,A1,Pl,2,8.4,2,8.9,3.5,gall in bole,NA,NA
FR67,A1,Sx,1,5.1,3,5,0.5,N,NA,NA
FR67,A1,Sx,1,6,3,6.4,0.3,aphids,NA,NA
FR67,A1,Pl,1,11.4,2,10.7,3.9,gall,NA,NA
FR67,A1,Sx,1,4.8,3,4.5,0.6,aphids,NA,NA
FR67,A1,Sx,1,9.3,3,9.4,1.2,broom rust,NA,NA
FR67,A1,Sx,1,5.5,3,4.5,0.4,aphids,NA,NA
FR67,A1,Pl,1,11.5,2,11.1,4.5,N,NA,NA
FR67,A1,Sx,1,0.3,4,1.6,0.5,N,NA,NA
FR67,A1,Sx,1,4.5,3,5.7,1.3,N,NA,NA
FR67,A1,Sx,1,6.3,3,4.4,0.8,N,crook,NA
FR67,A1,Sx,1,7.6,2,9.9,1,N,NA,NA
FR67,A1,Pl,1,11.9,2,11.5,5,N,NA,NA
FR67,A1,Sx,1,6.4,3,5.7,0.5,N,NA,NA
FR67,A1,Pl,1,8.5,2,10.2,4.7,gall in bole,NA,NA
FR68,A1,Pl,1,12.5,2,14.3,7.3,N,NA,only 1/2 of A1
FR68,A1,Pl,1,8.9,2,12.7,7.3,N,NA,only 1/2 of A1
FR68,A1,Pl,1,7.3,2,11.7,7.3,N,NA,only 1/2 of A1
FR68,A1,Pl,1,6.3,2,10.9,7.3,N,NA,only 1/2 of A1
FR68,A1,Pl,3,2.8,NA,4.5,NA,N,NA,only 1/2 of A1
FR68,A1,Pl,1,10,2,12.7,7.3,N,NA,only 1/2 of A1
FR68,A1,Pl,2,3.5,3,7.3,6.3,N,NA,only 1/2 of A1
FR68,A1,Pl,1,12.3,2,13.7,7.9,N,NA,only 1/2 of A1
FR68,A1,Pl,1,7.2,2,12,7.9,N,NA,only 1/2 of A1
FR68,A1,Pl,1,8,2,12.2,7.9,N,NA,only 1/2 of A1
FR68,A1,Pl,1,4.5,2,9.9,7.9,N,NA,only 1/2 of A1
FR68,A1,Pl,1,7.6,2,13,7.5,N,NA,only 1/2 of A1
FR68,A1,Pl,3,2.3,NA,5.4,NA,N,NA,only 1/2 of A1
FR68,A1,Pl,1,4.8,2,10.2,6.8,N,NA,only 1/2 of A1
FR68,A1,Pl,1,6.3,2,10.2,6.8,N,NA,only 1/2 of A1
FR68,A1,Pl,3,3.4,NA,8,NA,N,NA,only 1/2 of A1
FR68,A1,Pl,2,3.5,3,6.8,4.8,N,NA,only 1/2 of A1
FR68,A1,Pl,1,5.2,3,7.8,5.8,N,NA,only 1/2 of A1
FR68,A1,Pl,1,8.8,2,13,6.5,N,NA,only 1/2 of A1
FR68,A1,Pl,1,5.9,2,11.5,5.5,N,NA,only 1/2 of A1
FR68,A1,Pl,1,4.7,2,10.8,5.5,N,NA,only 1/2 of A1
FR68,A1,Pl,3,1.2,NA,3.2,NA,N,NA,only 1/2 of A1
FR68,A1,Pl,1,5.5,2,11.5,5.5,N,NA,only 1/2 of A1
FR68,A1,Pl,1,12.4,2,14.1,7.6,N,NA,only 1/2 of A1
FR68,A1,Pl,2,4.3,3,8.9,6.9,N,NA,only 1/2 of A1
FR68,A1,Pl,1,9.3,2,12.8,6.7,N,NA,only 1/2 of A1
FR68,A1,Pl,1,5.9,2,12.3,7.9,N,NA,only 1/2 of A1
FR68,A1,Pl,1,10.2,2,13.3,7.6,N,NA,only 1/2 of A1
FR68,A1,Pl,1,4.9,2,12,7.5,N,NA,only 1/2 of A1
FR68,A1,Pl,1,8,2,11.6,6.4,N,NA,only 1/2 of A1
FR68,A1,Pl,3,6,NA,7.9,NA,N,NA,only 1/2 of A1
FR68,A1,Pl,1,6.1,3,10.4,6.4,N,NA,only 1/2 of A1
FR68,A1,Pl,3,2,NA,3.8,NA,N,NA,only 1/2 of A1
FR68,A1,Pl,3,6.5,NA,7.9,NA,N,NA,only 1/2 of A1
FR68,A1,Pl,3,2.8,NA,6,NA,N,NA,only 1/2 of A1
FR68,A1,Pl,2,3.5,3,6.9,5.9,N,NA,only 1/2 of A1
FR68,A1,Pl,2,3.9,3,7.3,5.9,N,NA,only 1/2 of A1
FR68,A1,Pl,2,4.7,3,8.2,5.9,N,scar,only 1/2 of A1
FR68,A1,Pl,1,7.6,2,12,7.4,gall,NA,only 1/2 of A1
FR68,A1,Pl,1,3.7,3,7.6,6.1,N,NA,only 1/2 of A1
FR68,A1,Pl,1,7.5,2,12.3,6.5,gall in bole,NA,only 1/2 of A1
FR68,A1,Pl,2,3.2,3,6.3,5,N,NA,only 1/2 of A1
FR68,A1,Pl,1,6.2,2,10.8,7.2,N,NA,only 1/2 of A1
FR68,A1,Pl,3,6.3,NA,8.9,NA,galleries,NA,only 1/2 of A1
FR68,A1,Pl,2,3.4,3,7.8,7,gall in bole,NA,only 1/2 of A1
FR68,A1,Pl,1,5.6,2,10.3,7.8,N,NA,only 1/2 of A1
FR69,A1,Pl,1,10.7,2,14.5,11.4,N,mechanical damage,NA
FR69,A1,Pl,1,9,2,14,12,N,mechanical damage,NA
FR69,A1,Pl,3,6.9,NA,12,NA,N,NA,NA
FR69,A1,Pl,1,6.4,2,12.9,8.9,gall,forked at DBH,NA
FR69,A1,Pl,3,3.9,NA,6.3,NA,gall,forked at DBH,NA
FR69,A1,Pl,3,4.6,NA,4.5,NA,N,NA,NA
FR69,A1,Pl,3,7.7,NA,10.9,NA,N,NA,NA
FR69,A1,Pl,2,9.7,2,12,10.9,N,forked,NA
FR69,A1,Pl,3,9.1,NA,12,NA,N,NA,NA
FR69,A1,Pl,3,12.3,NA,11.1,NA,N,broken top,NA
FR69,A1,Pl,3,11.4,NA,10.6,NA,N,broken top,NA
FR69,A1,Pl,1,10.3,2,15.5,10.5,N,NA,NA
FR69,A1,Pl,1,10.1,2,15.5,10.3,N,NA,NA
FR69,A1,Pl,1,8.1,2,15.5,10.3,N,NA,NA
FR69,A1,Pl,1,9.8,2,15.5,10.3,N,NA,NA
FR69,A1,Pl,3,11.5,NA,11,NA,N,broken top,NA
FR69,A1,Pl,1,10,2,15.7,10.6,N,NA,NA
FR69,A1,Pl,1,11.7,2,15.8,12.1,N,NA,NA
FR69,A1,Pl,1,11.2,2,15.1,10.9,N,NA,NA
FR69,A1,Pl,3,6.8,NA,14,NA,N,NA,NA
FR69,A1,Pl,1,6.6,3,10.7,6.7,N,NA,NA
FR69,A1,Pl,3,5.8,NA,10,NA,N,NA,NA
FR69,A1,Pl,1,11.4,2,14.6,8.5,N,NA,NA
FR70,A1,Pl,1,2,2,2.6,0.2,N,NA,only 1/4 of A1
FR70,A1,Pl,1,0.7,2,1.7,0.4,N,NA,only 1/4 of A1
FR70,A1,Pl,1,3.5,2,3.7,0.4,N,NA,only 1/4 of A1
FR70,A1,Pl,1,1.6,2,2.2,0.4,N,NA,only 1/4 of A1
FR70,A1,Pl,1,1.7,2,2.2,0.4,N,NA,only 1/4 of A1
FR70,A1,Pl,1,0.7,2,1.7,0.3,N,NA,only 1/4 of A1
FR70,A1,Pl,1,0.9,2,2,0.4,N,NA,only 1/4 of A1
FR70,A1,Pl,1,0.9,2,1.9,0.8,N,NA,only 1/4 of A1
FR70,A1,Pl,1,2.6,2,2.9,0.5,N,NA,only 1/4 of A1
FR70,A1,Pl,1,0.6,2,1.7,0.6,N,NA,only 1/4 of A1
FR70,A1,Pl,1,1.9,2,2.5,0.6,N,NA,only 1/4 of A1
FR70,A1,Pl,1,1.1,2,2.1,0.4,N,NA,only 1/4 of A1
FR70,A1,Pl,1,1.8,2,2.2,0.2,N,NA,only 1/4 of A1
FR70,A1,Pl,1,0.7,2,2,0.5,N,NA,only 1/4 of A1
FR70,A1,Pl,1,2.5,2,2.9,0.7,N,NA,only 1/4 of A1
FR70,A1,Pl,1,3.1,2,2.9,0.3,N,NA,only 1/4 of A1
FR70,A1,Pl,1,3.2,2,3.1,0.5,N,NA,only 1/4 of A1
FR70,A1,Pl,1,2.5,2,3.1,0.4,N,NA,only 1/4 of A1
FR70,A1,Pl,1,2.9,2,3,0.3,N,NA,only 1/4 of A1
FR70,A1,Pl,3,2,NA,2.5,NA,N,NA,only 1/4 of A1
FR70,A1,Pl,1,1.4,2,2.1,0.3,N,NA,only 1/4 of A1
FR70,A1,Pl,1,1.1,2,2,0.4,N,NA,only 1/4 of A1
FR70,A1,Pl,1,0.7,2,1.6,0.4,N,NA,only 1/4 of A1
FR70,A1,Pl,1,0.9,2,1.6,0.3,N,NA,only 1/4 of A1
FR70,A1,Pl,1,0.5,2,1.4,0.3,N,NA,only 1/4 of A1
FR70,A1,Pl,1,1.6,2,1.6,0.3,N,NA,only 1/4 of A1
FR70,A1,Pl,1,2.3,2,2.5,0.3,N,competing leads,only 1/4 of A1
FR70,A1,Pl,1,3.5,2,3.1,0.5,N,NA,only 1/4 of A1
FR70,A1,Sx,1,0.4,2,1.6,0.2,N,NA,only 1/4 of A1
FR70,A1,Pl,1,2.8,2,2.5,0.3,N,NA,only 1/4 of A1
FR70,A1,Pl,1,0.7,2,1.5,0.5,N,NA,only 1/4 of A1
FR70,A1,Pl,1,1.8,2,2.4,0.4,N,mechanical damage,only 1/4 of A1
FR70,A1,Sx,4,7.6,NA,8,NA,N,NA,only 1/4 of A1
FR70,A1,Pl,1,3.2,2,3.9,0.5,N,NA,only 1/4 of A1
FR70,A1,Pl,1,2.4,2,2.6,0.4,N,NA,only 1/4 of A1
FR70,A1,Sx,1,0.5,2,1.9,0.3,N,NA,only 1/4 of A1
FR70,A1,Pl,1,2.1,2,2.5,0.3,N,NA,only 1/4 of A1
FR70,A1,Pl,1,0.9,2,2.2,0.4,N,NA,only 1/4 of A1
FR70,A1,Pl,1,1.7,2,2.4,0.2,N,NA,only 1/4 of A1
FR70,A1,Pl,2,2.9,2,3.2,0.2,N,NA,only 1/4 of A1
FR70,A1,Pl,1,1.9,2,2.3,0.5,N,NA,only 1/4 of A1
FR70,A1,Pl,1,0.7,2,1.6,0.4,N,NA,only 1/4 of A1
FR70,A1,Pl,1,2.4,2,3.2,0.5,N,NA,only 1/4 of A1
FR70,A1,Pl,1,3.6,2,2.9,0.4,N,NA,only 1/4 of A1
FR70,A1,Pl,1,0.9,2,1.6,0.4,N,NA,only 1/4 of A1
FR70,A1,Pl,1,0.9,2,1.8,0.4,N,NA,only 1/4 of A1
FR70,A1,Pl,1,1.4,2,2.2,0.3,N,NA,only 1/4 of A1
FR70,A1,Pl,1,2.3,2,2.9,0.4,N,NA,only 1/4 of A1
FR70,A1,Pl,1,2.1,2,2.8,0.6,N,NA,only 1/4 of A1
FR70,A1,Pl,1,1.7,2,2.1,0.5,N,NA,only 1/4 of A1
FR70,A1,Pl,1,0.5,2,1.5,0.4,N,NA,only 1/4 of A1
FR70,A1,Pl,1,0.7,2,1.9,0.5,N,NA,only 1/4 of A1
FR70,A1,Pl,1,2.7,2,3.2,0.5,N,NA,only 1/4 of A1
FR70,A1,Pl,1,1.1,2,1.7,0.5,N,NA,only 1/4 of A1
FR71,A1,At,1,1.5,2,2.9,0.5,LM,NA,only 1/4 of A1
FR71,A1,At,1,1.1,2,2.2,0.8,LM,NA,only 1/4 of A1
FR71,A1,At,1,1.6,2,2.9,0.9,LM,NA,only 1/4 of A1
FR71,A1,At,1,1.2,2,2.1,0.5,LM,NA,only 1/4 of A1
FR71,A1,At,1,1,2,2.1,0.8,LM,NA,only 1/4 of A1
FR71,A1,At,1,1.3,2,2.3,0.9,LM,NA,only 1/4 of A1
FR71,A1,At,1,0.6,2,1.7,0.8,LM,NA,only 1/4 of A1
FR71,A1,At,1,0.4,2,1.5,0.7,LM,NA,only 1/4 of A1
FR71,A1,At,1,0.6,2,1.7,1,LM,NA,only 1/4 of A1
FR71,A1,At,1,0.2,2,1.4,0.5,LM,NA,only 1/4 of A1
FR71,A1,At,1,0.6,2,1.6,1.2,LM,NA,only 1/4 of A1
FR71,A1,At,1,0.7,2,1.7,1.1,LM,NA,only 1/4 of A1
FR71,A1,At,1,1.1,2,2,0.9,LM,NA,only 1/4 of A1
FR71,A1,At,1,1.3,2,2.4,1,LM,NA,only 1/4 of A1
FR71,A1,At,1,1.9,2,2.4,1.3,LM,NA,only 1/4 of A1
FR71,A1,At,1,1,2,2.1,0.6,LM,NA,only 1/4 of A1
FR71,A1,At,1,1.2,2,2.4,0.6,LM,NA,only 1/4 of A1
FR71,A1,At,1,0.6,2,2.1,1,LM,NA,only 1/4 of A1
FR71,A1,At,1,1.1,2,2.3,0.9,LM,NA,only 1/4 of A1
FR71,A1,At,1,0.3,2,1.4,0.7,LM,NA,only 1/4 of A1
FR71,A1,At,1,1.5,2,2.4,0.5,LM,NA,only 1/4 of A1
FR71,A1,At,1,1.1,2,2,0.9,LM,NA,only 1/4 of A1
FR71,A1,At,1,0.6,2,1.8,0.8,LM,NA,only 1/4 of A1
FR71,A1,At,3,0.5,NA,1.9,NA,LM,NA,only 1/4 of A1
FR71,A1,At,1,0.3,2,1.5,0.9,LM,NA,only 1/4 of A1
FR71,A1,At,1,0.7,2,2.1,0.5,LM,NA,only 1/4 of A1
FR71,A1,Sx,4,4.6,NA,5.6,NA,N,NA,only 1/4 of A1
FR71,A1,At,1,1.3,2,2.6,0.7,LM,NA,only 1/4 of A1
